,vehicle_id,time_stamp,latitude,longitude
1003,X100280610,2020-01-28 17:46:47,7.902193,98.37905
1004,X100280610,2020-01-28 17:47:47,7.899914,98.3824
1005,X100280610,2020-01-28 17:50:47,7.892171,98.38591
1006,X100280610,2020-01-28 17:53:47,7.891338,98.38986
1007,X100280610,2020-01-28 17:55:48,7.890088,98.388664
1008,X100280610,2020-01-28 17:59:49,7.888339,98.38207
1009,X100280610,2020-01-28 18:00:48,7.887941,98.3787
1010,X100280610,2020-01-28 18:03:48,7.885011,98.37909
1011,X100280610,2020-01-28 18:04:48,7.884103,98.380714
1012,X100280610,2020-01-28 18:05:47,7.88375,98.382614
1013,X100280610,2020-01-28 18:08:48,7.883197999999999,98.38719
1014,X100280610,2020-01-28 18:09:47,7.883582,98.39047
1015,X100280610,2020-01-28 18:10:48,7.883636,98.39086
1016,X100280610,2020-01-28 18:11:47,7.883338,98.39334
1017,X100280610,2020-01-28 18:12:49,7.883572,98.39556
1018,X100280610,2020-01-28 18:15:49,7.87785,98.39336
1019,X100280610,2020-01-28 18:19:48,7.869625,98.39443
1020,X100280610,2020-01-28 18:22:50,7.864909,98.39631
1021,X100280610,2020-01-28 18:24:47,7.869115,98.39151
1022,X100280610,2020-01-28 18:26:47,7.87283,98.39389
1023,X100280610,2020-01-28 18:31:49,7.883306,98.385666
1024,X100280610,2020-01-28 18:33:48,7.883788000000001,98.3811
1025,X100280610,2020-01-28 18:34:48,7.885248,98.37838
1026,X100280610,2020-01-28 18:35:49,7.886736,98.37444
1027,X100280610,2020-01-28 18:36:48,7.887084,98.37416
1028,X100280610,2020-01-28 18:37:49,7.887549000000001,98.376945
1029,X100280610,2020-01-28 18:38:47,7.888232,98.38106
1030,X100280610,2020-01-28 18:41:50,7.890244,98.38919
1031,X100280610,2020-01-28 18:44:49,7.891611999999999,98.386345
1032,X100280610,2020-01-28 18:45:48,7.894653999999999,98.38531
1033,X100280610,2020-01-28 18:47:48,7.897152,98.38411
1034,X100280610,2020-01-28 18:49:48,7.902471,98.37821
1035,X100280610,2020-01-28 18:50:48,7.905392,98.37781
1036,X100280610,2020-01-28 18:51:47,7.906838,98.37752
1037,X100280610,2020-01-28 18:52:47,7.906964,98.37506
1038,X100280610,2020-01-28 18:55:47,7.899555,98.36835
1039,X100280610,2020-01-28 18:58:49,7.896441999999999,98.36819
1040,X100380610,2020-01-28 06:01:04,7.896041,98.36617
1041,X100380610,2020-01-28 06:02:03,7.892669000000001,98.36627
1042,X100380610,2020-01-28 06:03:03,7.891688999999999,98.36879
1043,X100380610,2020-01-28 06:04:02,7.897042,98.36846
1044,X100380610,2020-01-28 06:09:04,7.906737,98.37213
1045,X100380610,2020-01-28 06:10:04,7.907004,98.37506
1046,X100380610,2020-01-28 06:11:03,7.90693,98.37755
1047,X100380610,2020-01-28 06:13:03,7.905288,98.37784
1048,X100380610,2020-01-28 06:14:03,7.902891,98.37794
1049,X100380610,2020-01-28 06:16:02,7.897241,98.384186
1050,X100380610,2020-01-28 06:17:03,7.895441,98.38504
1051,X100380610,2020-01-28 06:22:04,7.889252000000001,98.386086
1052,X100380610,2020-01-28 06:24:03,7.887942,98.37933
1053,X100380610,2020-01-28 06:25:02,7.887008,98.37414
1054,X100380610,2020-01-28 06:26:03,7.885475,98.37787
1055,X100380610,2020-01-28 06:27:04,7.883802,98.38212
1056,X100380610,2020-01-28 06:28:03,7.883678,98.383446
1057,X100380610,2020-01-28 06:29:03,7.881182000000001,98.38427
1058,X100380610,2020-01-28 06:37:45,7.881746000000001,98.38688
1059,X100380610,2020-01-28 06:38:45,7.883714,98.38775
1060,X100380610,2020-01-28 06:39:45,7.883553999999999,98.39189
1061,X100380610,2020-01-28 06:40:45,7.883692999999999,98.395615
1062,X100380610,2020-01-28 06:43:45,7.879364999999999,98.39264
1063,X100380610,2020-01-28 06:44:44,7.875466999999999,98.39379
1064,X100380610,2020-01-28 06:45:45,7.871983999999999,98.39392
1065,X100380610,2020-01-28 06:46:46,7.868281,98.396164
1066,X100380610,2020-01-28 06:47:45,7.866060000000001,98.39312
1067,X100380610,2020-01-28 06:50:45,7.871208999999999,98.39393
1068,X100380610,2020-01-28 06:51:45,7.876794,98.39354
1069,X100380610,2020-01-28 06:57:44,7.885192,98.37837
1070,X100380610,2020-01-28 06:59:46,7.887380999999999,98.37567
1071,X100380610,2020-01-28 07:02:44,7.888592999999999,98.38338
1072,X100380610,2020-01-28 07:05:45,7.891236,98.38979
1073,X100380610,2020-01-28 07:09:44,7.897555,98.38392
1074,X100380610,2020-01-28 07:10:46,7.901581,98.3807
1075,X100380610,2020-01-28 07:11:46,7.903777000000001,98.377625
1076,X100380610,2020-01-28 07:12:44,7.906560000000001,98.37786
1077,X100380610,2020-01-28 07:13:46,7.906928,98.37489
1078,X100380610,2020-01-28 07:14:46,7.906645,98.37183
1079,X100380610,2020-01-28 07:15:46,7.902136,98.36807
1080,X100380610,2020-01-28 07:16:46,7.89394,98.369026
1081,X100380610,2020-01-28 07:17:47,7.8905,98.36832
1082,X100380610,2020-01-28 07:18:44,7.89698,98.36843
1083,X100380610,2020-01-28 07:19:44,7.898399,98.3666
1084,X100380610,2020-01-28 07:20:44,7.895233999999999,98.36646
1085,X100380610,2020-01-28 08:05:58,7.890492999999999,98.36825
1086,X100380610,2020-01-28 08:08:57,7.904853999999999,98.36765
1087,X100380610,2020-01-28 08:09:57,7.905039,98.367676
1088,X100380610,2020-01-28 08:16:58,7.900765,98.38154
1089,X100380610,2020-01-28 08:19:58,7.893550999999999,98.38582
1090,X100380610,2020-01-28 08:26:53,7.889642,98.387474
1091,X100380610,2020-01-28 08:30:53,7.887783,98.37832
1092,X100380610,2020-01-28 08:35:53,7.880814,98.38578
1093,X100380610,2020-01-28 08:37:53,7.882607000000001,98.38718
1094,X100380610,2020-01-28 08:38:53,7.883767,98.387764
1095,X100380610,2020-01-28 08:40:52,7.883537,98.39247
1096,X100380610,2020-01-28 08:41:52,7.883353,98.39399
1097,X100380610,2020-01-28 08:43:53,7.883166,98.395325
1098,X100380610,2020-01-28 08:44:53,7.883316000000001,98.39281
1099,X100380610,2020-01-28 08:49:53,7.869078999999999,98.395065
1100,X100380610,2020-01-28 08:51:52,7.864574,98.398346
1101,X100380610,2020-01-28 08:53:52,7.867483,98.3923
1102,X100380610,2020-01-28 08:55:54,7.86945,98.39141
1103,X100380610,2020-01-28 08:58:52,7.879929,98.39221
1104,X100380610,2020-01-28 08:59:52,7.882960000000001,98.39007
1105,X100380610,2020-01-28 09:00:52,7.883260000000001,98.3868
1106,X100380610,2020-01-28 09:05:53,7.886315,98.37551
1107,X100380610,2020-01-28 09:08:52,7.888128,98.38066
1108,X100380610,2020-01-28 09:12:52,7.89187,98.389015
1109,X100380610,2020-01-28 09:13:52,7.891575,98.38617
1110,X100380610,2020-01-28 09:15:54,7.895957000000001,98.38464
1111,X100380610,2020-01-28 09:16:53,7.898934,98.38315
1112,X100380610,2020-01-28 09:18:54,7.904133,98.377625
1113,X100380610,2020-01-28 09:19:53,7.906961,98.37733
1114,X100380610,2020-01-28 09:22:53,7.901636999999999,98.36812
1115,X100380610,2020-01-28 09:26:53,7.896339,98.36751
1116,X100380610,2020-01-28 09:54:20,7.896400999999999,98.36632
1117,X100380610,2020-01-28 09:57:21,7.895623,98.368576
1118,X100380610,2020-01-28 09:58:21,7.901888,98.367874
1119,X100380610,2020-01-28 10:04:20,7.904792,98.37773
1120,X100380610,2020-01-28 10:08:20,7.89354,98.38579
1121,X100380610,2020-01-28 10:13:20,7.887861,98.37845
1122,X100380610,2020-01-28 10:15:20,7.886677000000001,98.3746
1123,X100380610,2020-01-28 10:16:20,7.884963000000001,98.379074
1124,X100380610,2020-01-28 10:18:20,7.881111,98.38427
1125,X100380610,2020-01-28 10:23:19,7.883435,98.39325
1126,X100380610,2020-01-28 10:36:24,7.883214,98.39464
1127,X100380610,2020-01-28 10:37:25,7.883132000000001,98.392784
1128,X100380610,2020-01-28 10:38:25,7.879669,98.39247
1129,X100380610,2020-01-28 10:39:23,7.87645,98.39371
1130,X100380610,2020-01-28 10:42:24,7.869803999999999,98.394264
1131,X100380610,2020-01-28 10:48:25,7.874931,98.39376
1132,X100380610,2020-01-28 10:56:25,7.885564,98.377266
1133,X100380610,2020-01-28 10:57:24,7.887238000000001,98.37491
1134,X100380610,2020-01-28 11:00:23,7.8884,98.38266
1135,X100380610,2020-01-28 11:07:24,7.891611999999999,98.38607
1136,X100380610,2020-01-28 11:08:25,7.892531,98.38579
1137,X100380610,2020-01-28 11:11:23,7.896814,98.384224
1138,X100380610,2020-01-28 12:44:26,7.905824000000001,98.367935
1139,X100380610,2020-01-28 12:46:26,7.906928,98.37464
1140,X100380610,2020-01-28 12:48:25,7.907085,98.37702
1141,X100380610,2020-01-28 12:51:27,7.902480000000001,98.37825
1142,X100380610,2020-01-28 12:52:26,7.8999,98.38242
1143,X100380610,2020-01-28 12:53:26,7.896501,98.384415
1144,X100380610,2020-01-28 12:55:27,7.891959,98.38911
1145,X100380610,2020-01-28 12:56:25,7.891536,98.38983
1146,X100380610,2020-01-28 12:58:25,7.889256,98.38597
1147,X100380610,2020-01-28 13:04:27,7.884219,98.38064
1148,X100380610,2020-01-28 13:07:25,7.880530999999999,98.384895
1149,X100380610,2020-01-28 13:09:25,7.883054,98.38715
1150,X100380610,2020-01-28 13:15:26,7.883147999999999,98.39591
1151,X100380610,2020-01-28 13:19:27,7.878806,98.392876
1152,X100380610,2020-01-28 13:22:27,7.870224,98.39416
1153,X100380610,2020-01-28 13:24:27,7.867807000000001,98.39719
1154,X100380610,2020-01-28 13:26:25,7.865218,98.399254
1155,X100380610,2020-01-28 13:39:01,7.869669,98.39428
1156,X100380610,2020-01-28 13:40:01,7.873632000000001,98.39383
1157,X100380610,2020-01-28 13:42:01,7.881991999999999,98.391235
1158,X100380610,2020-01-28 13:43:01,7.882917,98.38881
1159,X100380610,2020-01-28 13:46:02,7.884077,98.3807
1160,X100380610,2020-01-28 13:47:01,7.885606,98.37726
1161,X100380610,2020-01-28 13:50:11,7.887821000000001,98.3786
1162,X100380610,2020-01-28 13:54:00,7.88944,98.386536
1163,X100380610,2020-01-28 13:58:02,7.896553,98.3844
1164,X100380610,2020-01-28 13:59:02,7.899045,98.383095
1165,X100380610,2020-01-28 14:02:00,7.906957000000001,98.37713
1166,X100380610,2020-01-28 14:03:01,7.906849,98.373314
1167,X100380610,2020-01-28 14:04:01,7.906158,98.36971
1168,X100380610,2020-01-28 14:08:00,7.895432,98.36807
1169,X100380610,2020-01-28 14:57:13,7.894017,98.36873
1170,X100380610,2020-01-28 15:02:14,7.906739,98.37236
1171,X100380610,2020-01-28 15:05:14,7.90505,98.37777
1172,X100380610,2020-01-28 15:07:13,7.901653,98.38066
1173,X100380610,2020-01-28 15:08:14,7.897469,98.383995
1174,X100380610,2020-01-28 15:11:12,7.891999,98.38943
1175,X100380610,2020-01-28 15:17:15,7.889392999999999,98.386604
1176,X100380610,2020-01-28 15:18:14,7.888803999999999,98.384384
1177,X100380610,2020-01-28 15:25:14,7.881545,98.38404
1178,X100380610,2020-01-28 15:33:14,7.883749000000001,98.387794
1179,X100380610,2020-01-28 15:36:15,7.883988,98.39479
1180,X100380610,2020-01-28 15:39:13,7.883308,98.39378
1181,X100380610,2020-01-28 15:40:14,7.881129,98.39251
1182,X100380610,2020-01-28 15:42:13,7.875997,98.393715
1183,X100380610,2020-01-28 15:43:13,7.870962,98.393974
1184,X100380610,2020-01-28 15:44:14,7.867509,98.3965
1185,X100380610,2020-01-28 15:49:14,7.876386999999999,98.39366
1186,X100380610,2020-01-28 15:50:14,7.879688000000001,98.392365
1187,X100380610,2020-01-28 15:52:16,7.883162,98.38726
1188,X100380610,2020-01-28 15:53:13,7.883466,98.38524
1189,X100380610,2020-01-28 15:54:16,7.883799000000001,98.38283
1190,X100380610,2020-01-28 15:56:14,7.885974000000001,98.37641
1191,X100380610,2020-01-28 15:57:13,7.887232000000001,98.375
1192,X100380610,2020-01-28 16:02:14,7.889625,98.38736
1193,X100380610,2020-01-28 16:03:13,7.890409,98.38971
1194,X100380610,2020-01-28 16:08:15,7.895622,98.384796
1195,X100380610,2020-01-28 16:10:13,7.897599,98.38388
1196,X100380610,2020-01-28 16:11:15,7.901264999999999,98.381035
1197,X100380610,2020-01-28 16:12:14,7.902143,98.379
1198,X100380610,2020-01-28 16:14:14,7.90671,98.37772
1199,X100380610,2020-01-28 16:15:13,7.907100999999999,98.375755
1200,X100380610,2020-01-28 16:16:14,7.906931,98.374695
1201,X100380610,2020-01-28 16:17:14,7.906925999999999,98.37356
1202,X100380610,2020-01-28 16:20:15,7.891574,98.36901
1203,X100380610,2020-01-28 16:23:15,7.895268,98.3686
1204,X100380610,2020-01-28 17:12:59,7.891705,98.36672
1205,X100380610,2020-01-28 17:14:01,7.891400999999999,98.36874
1206,X100380610,2020-01-28 17:22:14,7.906663000000001,98.37133
1207,X100380610,2020-01-28 17:24:14,7.906907,98.37429
1208,X100380610,2020-01-28 17:30:17,7.904392999999999,98.377716
1209,X100380610,2020-01-28 17:34:16,7.895422,98.385
1210,X100380610,2020-01-28 17:39:15,7.891186999999999,98.38988
1211,X100380610,2020-01-28 17:43:15,7.888837,98.38434
1212,X100380610,2020-01-28 17:45:14,7.888317999999999,98.382256
1213,X100380610,2020-01-28 17:54:09,7.883777,98.38187
1214,X100380610,2020-01-28 17:56:09,7.883733,98.38341
1215,X100380610,2020-01-28 17:58:11,7.882836,98.38723
1216,X100380610,2020-01-28 17:59:11,7.883711,98.38794
1217,X100380610,2020-01-28 18:01:11,7.883387,98.39362
1218,X100380610,2020-01-28 18:03:10,7.883605,98.39594
1219,X100380610,2020-01-28 18:09:09,7.880364,98.39245
1220,X100380610,2020-01-28 18:10:10,7.878178,98.39307
1221,X100380610,2020-01-28 18:11:10,7.877051,98.39351
1222,X100380610,2020-01-28 18:12:10,7.874519999999999,98.39384
1223,X100380610,2020-01-28 18:14:10,7.869542,98.39446
1224,X100380610,2020-01-28 18:15:10,7.866744000000001,98.39776
1225,X100380610,2020-01-28 18:16:13,7.864589,98.398865
1226,X100380610,2020-01-28 18:18:10,7.865711999999999,98.39433
1227,X100380610,2020-01-28 18:20:10,7.868311999999999,98.39193
1228,X100380610,2020-01-28 18:22:10,7.869599000000001,98.39389
1229,X100380610,2020-01-28 18:27:10,7.880068,98.3922
1230,X100380610,2020-01-28 18:29:10,7.883103999999999,98.38758
1231,X100380610,2020-01-28 18:32:11,7.883667,98.38391
1232,X100380610,2020-01-28 18:33:10,7.883774000000001,98.38269
1233,X100380610,2020-01-28 18:34:10,7.884355999999999,98.38041
1234,X100380610,2020-01-28 18:35:10,7.885730000000001,98.3769
1235,X100380610,2020-01-28 18:37:11,7.887474,98.37628
1236,X100380610,2020-01-28 18:39:09,7.888458999999999,98.38257
1237,X100380610,2020-01-28 18:41:11,7.889597999999999,98.3871
1238,X100380610,2020-01-28 18:45:10,7.892266999999999,98.38587
1239,X100380610,2020-01-28 18:46:10,7.89602,98.38463
1240,X100380610,2020-01-28 18:47:10,7.897475,98.38395
1241,X100380610,2020-01-28 18:49:09,7.902375999999999,98.37838
1242,X100380610,2020-01-28 18:50:09,7.904586,98.37768
1243,X100380610,2020-01-28 18:53:10,7.906663000000001,98.37211
1244,X100380610,2020-01-28 18:56:10,7.890465,98.36828
1245,X100380610,2020-01-28 18:58:10,7.896609,98.36727
1246,X102380610,2020-01-28 09:27:08,7.893982,98.36584
1247,X102380610,2020-01-28 09:32:57,7.88479,98.379616
1248,X102380610,2020-01-28 09:33:56,7.883876,98.38094
1249,X102380610,2020-01-28 09:35:56,7.87966,98.38206
1250,X102380610,2020-01-28 09:39:56,7.873535,98.39037
1251,X102380610,2020-01-28 09:41:58,7.869875,98.39123
1252,X102380610,2020-01-28 09:43:57,7.866521,98.392815
1253,X102380610,2020-01-28 09:44:56,7.86693,98.39506
1254,X102380610,2020-01-28 10:00:23,7.870850999999999,98.39557
1255,X102380610,2020-01-28 10:03:24,7.880126,98.39863
1256,X102380610,2020-01-28 10:08:25,7.880727,98.41273
1257,X102380610,2020-01-28 10:39:40,7.880511,98.41419
1258,X102380610,2020-01-28 10:42:47,7.880317999999999,98.41357
1259,X102380610,2020-01-28 10:48:48,7.883828999999999,98.39958
1260,X102380610,2020-01-28 10:49:48,7.886042,98.39841
1261,X102380610,2020-01-28 10:53:49,7.883046,98.38927
1262,X102380610,2020-01-28 10:54:47,7.883186999999999,98.3871
1263,X102380610,2020-01-28 10:55:48,7.883380000000001,98.385765
1264,X102380610,2020-01-28 10:56:48,7.883789999999999,98.38286
1265,X102380610,2020-01-28 10:57:49,7.883895,98.38089
1266,X102380610,2020-01-28 10:59:48,7.886596000000001,98.37462
1267,X102380610,2020-01-28 11:00:48,7.888072999999999,98.37087
1268,X102380610,2020-01-28 11:03:48,7.890978,98.368515
1269,X102380610,2020-01-28 11:05:49,7.895924000000001,98.36762
1270,X102480610,2020-01-28 12:00:25,7.88052,98.414185
1271,X1025116,2020-01-28 05:12:22,13.673535,100.505852
1272,X1025116,2020-01-28 05:13:22,13.668598,100.513611
1273,X1025116,2020-01-28 06:45:37,13.71959,100.518593
1274,X1025116,2020-01-28 06:46:37,13.732832,100.517792
1275,X1025116,2020-01-28 06:47:37,13.746154999999998,100.520668
1276,X1025116,2020-01-28 06:50:06,13.7694,100.53627
1277,X1025116,2020-01-28 06:52:50,13.753103,100.569168
1278,X1025116,2020-01-28 06:57:50,13.754394,100.584358
1279,X1025116,2020-01-28 07:01:50,13.749316,100.60743
1280,X1025116,2020-01-28 07:04:50,13.750407999999998,100.608429
1281,X1025116,2020-01-28 07:13:50,13.755939,100.613892
1282,X1025116,2020-01-28 07:14:50,13.756413,100.614449
1283,X1025116,2020-01-28 07:16:50,13.758266,100.616295
1284,X1025116,2020-01-28 07:22:50,13.75839,100.616714
1285,X1025116,2020-01-28 07:26:50,13.754158,100.612213
1286,X1025116,2020-01-28 07:30:50,13.749407,100.599075
1287,X1025116,2020-01-28 07:34:50,13.75397,100.585037
1288,X1025116,2020-01-28 07:36:50,13.752862,100.565254
1289,X1025116,2020-01-28 07:38:50,13.762175,100.544922
1290,X1025116,2020-01-28 07:39:21,13.765592000000002,100.53997
1291,X1025116,2020-01-28 07:40:20,13.770507,100.53389
1292,X1025116,2020-01-28 07:41:20,13.770864,100.530243
1293,X1025116,2020-01-28 07:42:20,13.768822,100.528748
1294,X1025116,2020-01-28 07:43:20,13.763329,100.526443
1295,X1025116,2020-01-28 07:45:20,13.744773,100.520554
1296,X1025116,2020-01-28 07:47:44,13.710495000000002,100.519516
1297,X1025116,2020-01-28 07:57:54,13.670894,100.509605
1298,X1025116,2020-01-28 08:09:54,13.689823,100.523354
1299,X1025116,2020-01-28 08:13:54,13.714733,100.519958
1300,X1025116,2020-01-28 08:14:54,13.72029,100.518463
1301,X1025116,2020-01-28 08:15:54,13.726202,100.517441
1302,X1025116,2020-01-28 08:16:54,13.733115,100.51786
1303,X1025116,2020-01-28 08:18:54,13.74085,100.519943
1304,X1025116,2020-01-28 08:19:54,13.743107,100.520248
1305,X1025116,2020-01-28 08:20:54,13.745713,100.520592
1306,X1025116,2020-01-28 08:34:54,13.75484,100.556808
1307,X1025116,2020-01-28 08:35:54,13.753424,100.563675
1308,X1025116,2020-01-28 08:41:54,13.755703,100.57148
1309,X1025116,2020-01-28 08:47:54,13.748293,100.606422
1310,X1025116,2020-01-28 08:51:54,13.751504999999998,100.609505
1311,X1025116,2020-01-28 08:57:54,13.759305,100.617653
1312,X1025116,2020-01-28 09:15:54,13.750731,100.608856
1313,X1025116,2020-01-28 09:22:54,13.751728,100.591972
1314,X1025116,2020-01-28 09:23:54,13.752495,100.589882
1315,X1025116,2020-01-28 09:41:54,13.72855,100.552116
1316,X1025116,2020-01-28 09:42:54,13.717570000000002,100.55455
1317,X1025116,2020-01-28 09:45:54,13.69424,100.531281
1318,X1025116,2020-01-28 11:31:30,13.680405,100.516083
1319,X1025116,2020-01-28 11:32:30,13.685512,100.520042
1320,X1025116,2020-01-28 11:39:30,13.719005,100.553146
1321,X1025116,2020-01-28 11:40:30,13.732917,100.55159
1322,X1025116,2020-01-28 11:42:30,13.752095,100.548592
1323,X1025116,2020-01-28 11:47:30,13.75398,100.577148
1324,X1025116,2020-01-28 11:49:36,13.749915,100.598457
1325,X1025116,2020-01-28 11:57:36,13.750134,100.608185
1326,X1025116,2020-01-28 12:14:36,13.756329,100.614616
1327,X1025116,2020-01-28 12:19:36,13.747418,100.605202
1328,X1025116,2020-01-28 12:21:36,13.749442000000002,100.599083
1329,X1025116,2020-01-28 12:24:36,13.754457999999998,100.581741
1330,X1025116,2020-01-28 12:31:36,13.754407,100.557816
1331,X1025116,2020-01-28 12:36:36,13.719452,100.553062
1332,X1025116,2020-01-28 12:37:36,13.712433,100.553291
1333,X1025116,2020-01-28 12:38:36,13.70479,100.54464
1334,X1025116,2020-01-28 16:46:01,13.671777,100.50811
1335,X1025116,2020-01-28 17:50:01,13.732038,100.517609
1336,X1025116,2020-01-28 17:51:01,13.743011,100.520203
1337,X1025116,2020-01-28 17:52:01,13.749878,100.521782
1338,X1025116,2020-01-28 18:07:00,13.759421,100.547501
1339,X1025116,2020-01-28 18:08:00,13.7566,100.550507
1340,X1025116,2020-01-28 18:11:00,13.755232,100.555153
1341,X1025116,2020-01-28 18:12:00,13.754197,100.559799
1342,X1025116,2020-01-28 18:15:00,13.752455,100.571907
1343,X1025116,2020-01-28 18:18:00,13.75219,100.592094
1344,X1025116,2020-01-28 18:23:00,13.748253,100.606064
1345,X1025116,2020-01-28 18:27:00,13.75,100.608025
1346,X1025116,2020-01-28 18:31:00,13.7542,100.612175
1347,X1025116,2020-01-28 18:37:00,13.758023,100.615974
1348,X1025116,2020-01-28 18:44:00,13.75994,100.620651
1349,X1025116,2020-01-28 18:47:00,13.758783,100.618042
1350,X1025116,2020-01-28 19:02:00,13.747405,100.605469
1351,X1025116,2020-01-28 19:05:00,13.74974,100.597466
1352,X1025116,2020-01-28 19:13:00,13.747798,100.550041
1353,X1025116,2020-01-28 19:15:00,13.741108,100.550827
1354,X1025116,2020-01-28 19:18:00,13.731155,100.551918
1355,X1025116,2020-01-28 19:19:00,13.728806,100.552185
1356,X1025116,2020-01-28 19:26:00,13.712357,100.553276
1357,X1025116,2020-01-28 19:30:00,13.689435,100.523254
1358,X1025116,2020-01-28 19:31:00,13.686236,100.520782
1359,X1025116,2020-01-28 19:32:00,13.681637,100.517212
1360,X1025116,2020-01-28 19:33:00,13.675195,100.512146
1361,X1025116,2020-01-28 19:34:00,13.671868,100.509491
1362,X1025116,2020-01-28 19:35:00,13.671025,100.510017
1363,X1025116,2020-01-28 19:37:00,13.668765,100.513351
1364,X1025116,2020-01-28 19:39:00,13.671338,100.508492
1365,X1025116,2020-01-28 19:43:00,13.673923,100.50486
1366,X1025116,2020-01-28 19:48:00,13.679335,100.496315
1367,X1025116,2020-01-28 19:49:00,13.682695,100.491447
1368,X1025116,2020-01-28 19:50:00,13.68391,100.485817
1369,X1025116,2020-01-28 19:53:00,13.680153,100.471176
1370,X1025116,2020-01-28 20:16:51,13.681982,100.477791
1371,X1025116,2020-01-28 20:17:51,13.684488,100.486588
1372,X1025116,2020-01-28 20:20:51,13.68111,100.493919
1373,X1025116,2020-01-28 20:21:51,13.677878,100.498947
1374,X102680610,2020-01-28 06:59:56,7.872358999999999,98.39005
1375,X102680610,2020-01-28 07:05:51,7.880439999999999,98.37495
1376,X102680610,2020-01-28 07:14:23,7.888472,98.369995
1377,X102680610,2020-01-28 07:15:23,7.887403,98.37276
1378,X102680610,2020-01-28 07:19:07,7.885255,98.37839
1379,X102680610,2020-01-28 07:23:06,7.886885,98.38231
1380,X102680610,2020-01-28 07:29:59,7.890921,98.39257
1381,X102680610,2020-01-28 07:31:59,7.884369,98.392944
1382,X102680610,2020-01-28 07:33:00,7.883518,98.3928
1383,X102680610,2020-01-28 07:33:59,7.883002,98.397575
1384,X102680610,2020-01-28 07:39:59,7.882403,98.41078
1385,X102680610,2020-01-28 07:40:58,7.883841,98.41057
1386,X102680610,2020-01-28 07:43:00,7.885147999999999,98.410446
1387,X102680610,2020-01-28 07:44:00,7.885839999999999,98.41415
1388,X102680610,2020-01-28 07:45:00,7.886042,98.418274
1389,X102680610,2020-01-28 07:47:00,7.883111,98.42693
1390,X102680610,2020-01-28 07:47:58,7.879175999999999,98.4292
1391,X102680610,2020-01-28 07:49:00,7.877669999999999,98.42917
1392,X102680610,2020-01-28 07:51:00,7.885364,98.42692
1393,X102680610,2020-01-28 07:52:00,7.886097,98.42402
1394,X102680610,2020-01-28 07:53:00,7.885992,98.41822
1395,X102680610,2020-01-28 07:53:58,7.885469,98.412575
1396,X102680610,2020-01-28 07:54:57,7.884275,98.410515
1397,X102680610,2020-01-28 07:55:59,7.882617,98.410706
1398,X102680610,2020-01-28 07:56:59,7.881150999999999,98.410736
1399,X102680610,2020-01-28 07:57:58,7.881408,98.40856
1400,X102680610,2020-01-28 07:58:58,7.882142,98.40327
1401,X102680610,2020-01-28 07:59:59,7.881056,98.400566
1402,X102680610,2020-01-28 08:05:59,7.886175,98.39317
1403,X102680610,2020-01-28 08:07:59,7.890666,98.3906
1404,X102680610,2020-01-28 08:16:55,7.886735000000001,98.37429
1405,X102680610,2020-01-28 08:19:53,7.887486999999999,98.36822
1406,X102680610,2020-01-28 08:26:55,7.880783,98.37185
1407,X102680610,2020-01-28 08:27:55,7.880458,98.37913
1408,X102680610,2020-01-28 08:35:55,7.867116,98.39495
1409,X102680610,2020-01-28 09:12:13,7.866027000000001,98.39315
1410,X102680610,2020-01-28 09:14:12,7.872047999999999,98.39006
1411,X102680610,2020-01-28 09:15:12,7.876074000000001,98.38853
1412,X102680610,2020-01-28 09:17:13,7.879525,98.383224
1413,X102680610,2020-01-28 09:19:14,7.879950999999999,98.380394
1414,X102680610,2020-01-28 09:20:14,7.880335,98.37729
1415,X102680610,2020-01-28 09:22:14,7.880998,98.36826
1416,X102680610,2020-01-28 09:27:14,7.888357000000001,98.37027
1417,X102680610,2020-01-28 09:32:13,7.884521,98.38246
1418,X102680610,2020-01-28 09:34:13,7.888725999999999,98.38402
1419,X102680610,2020-01-28 09:36:13,7.889481,98.38657
1420,X102680610,2020-01-28 09:39:12,7.890983999999999,98.39132
1421,X102680610,2020-01-28 09:40:13,7.888288,98.39346
1422,X102680610,2020-01-28 09:41:13,7.88616,98.39322
1423,X102680610,2020-01-28 09:43:12,7.883166,98.395706
1424,X102680610,2020-01-28 09:44:13,7.882288000000001,98.39865
1425,X102680610,2020-01-28 09:46:13,7.882612,98.40503
1426,X102680610,2020-01-28 09:50:13,7.884154,98.410515
1427,X102680610,2020-01-28 09:52:13,7.88598,98.41728
1428,X102680610,2020-01-28 09:54:12,7.88329,98.42684
1429,X102680610,2020-01-28 09:57:12,7.886421,98.42505
1430,X102680610,2020-01-28 09:58:13,7.885908000000001,98.42038
1431,X102680610,2020-01-28 10:04:12,7.882484,98.4056
1432,X102680610,2020-01-28 10:08:13,7.883285000000001,98.39383
1433,X102680610,2020-01-28 10:14:12,7.890142999999999,98.38898
1434,X102680610,2020-01-28 10:16:14,7.889357,98.38646
1435,X102680610,2020-01-28 10:23:14,7.887508,98.372284
1436,X102680610,2020-01-28 10:32:13,7.877681,98.38689
1437,X102680610,2020-01-28 10:35:14,7.872551,98.3901
1438,X102680610,2020-01-28 10:37:13,7.868675,98.39175
1439,X102680610,2020-01-28 10:38:12,7.866364999999999,98.39465
1440,X102680610,2020-01-28 11:22:57,7.875380000000001,98.38934
1441,X102680610,2020-01-28 11:23:57,7.876681,98.38784
